sku,product_name,warehouse,stock_level,reorder_point,supplier,cost_price,last_updated
SKU_002511,Tool Y,WH_002,793,33,Supplier_4,208.03,2025-06-30 02:06:46.330633
SKU_002512,Gadget X,WH_002,898,22,Supplier_18,498.34,2025-06-26 14:06:46.330635
SKU_002513,Gadget X,WH_004,160,78,Supplier_15,15.5,2025-07-03 01:06:46.330638
SKU_002514,Widget B,WH_001,305,89,Supplier_5,155.65,2025-06-29 06:06:46.330641
SKU_002515,Device Z,WH_003,926,69,Supplier_12,142.94,2025-06-30 20:06:46.330644
SKU_002516,Widget A,WH_003,622,47,Supplier_4,181.32,2025-06-29 05:06:46.330646
SKU_002517,Tool Y,WH_003,723,57,Supplier_4,119.14,2025-07-02 06:06:46.330649
SKU_002518,Device Z,WH_002,195,35,Supplier_9,135.81,2025-06-28 10:06:46.330652
SKU_002519,Gadget X,WH_002,607,95,Supplier_9,132.55,2025-07-02 13:06:46.330655
SKU_002520,Tool Y,WH_004,337,97,Supplier_14,255.34,2025-07-01 00:06:46.330657
SKU_002521,Tool Y,WH_001,137,86,Supplier_8,198.57,2025-07-02 10:06:46.330660
SKU_002522,Device Z,WH_004,789,94,Supplier_1,321.44,2025-06-29 05:06:46.330663
SKU_002523,Gadget X,WH_002,446,10,Supplier_11,259.63,2025-06-27 23:06:46.330666
SKU_002524,Device Z,WH_003,309,13,Supplier_4,95.79,2025-06-26 22:06:46.330668
SKU_002525,Widget A,WH_001,178,76,Supplier_17,405.97,2025-06-26 17:06:46.330671
SKU_002526,Tool Y,WH_003,336,96,Supplier_17,238.74,2025-07-01 17:06:46.330674
SKU_002527,Device Z,WH_001,233,89,Supplier_19,80.85,2025-06-29 01:06:46.330677
SKU_002528,Device Z,WH_003,248,22,Supplier_13,87.61,2025-07-02 00:06:46.330679
SKU_002529,Widget A,WH_001,131,48,Supplier_19,399.5,2025-07-02 04:06:46.330682
SKU_002530,Device Z,WH_003,248,40,Supplier_17,352.98,2025-07-02 00:06:46.330685
SKU_002531,Tool Y,WH_004,804,33,Supplier_12,255.73,2025-06-29 05:06:46.330687
SKU_002532,Widget B,WH_002,454,88,Supplier_14,156.51,2025-06-27 08:06:46.330690
SKU_002533,Widget B,WH_004,498,14,Supplier_9,232.96,2025-06-30 07:06:46.330693
SKU_002534,Gadget X,WH_003,62,58,Supplier_12,320.06,2025-06-30 16:06:46.330696
SKU_002535,Widget A,WH_001,818,95,Supplier_17,440.24,2025-06-28 07:06:46.330698
SKU_002536,Gadget X,WH_004,391,95,Supplier_16,280.15,2025-07-01 14:06:46.330701
SKU_002537,Widget B,WH_003,256,20,Supplier_12,141.98,2025-06-28 12:06:46.330704
SKU_002538,Widget A,WH_002,247,33,Supplier_10,26.16,2025-06-28 02:06:46.330706
SKU_002539,Device Z,WH_001,263,54,Supplier_2,91.85,2025-06-29 05:06:46.330709
SKU_002540,Device Z,WH_004,466,83,Supplier_3,326.84,2025-06-29 14:06:46.330712
SKU_002541,Tool Y,WH_002,848,43,Supplier_5,84.42,2025-07-01 14:06:46.330715
SKU_002542,Widget B,WH_003,360,20,Supplier_16,243.36,2025-06-26 12:06:46.330717
SKU_002543,Device Z,WH_001,950,66,Supplier_13,350.98,2025-07-01 11:06:46.330720
SKU_002544,Widget A,WH_003,879,38,Supplier_18,157.57,2025-07-02 08:06:46.330723
SKU_002545,Device Z,WH_001,392,31,Supplier_2,336.21,2025-06-29 07:06:46.330725
SKU_002546,Gadget X,WH_002,178,42,Supplier_1,292.63,2025-06-29 12:06:46.330728
SKU_002547,Gadget X,WH_002,911,81,Supplier_9,222.27,2025-06-29 06:06:46.330731
SKU_002548,Gadget X,WH_002,948,58,Supplier_18,449.14,2025-06-29 00:06:46.330734
SKU_002549,Gadget X,WH_004,505,32,Supplier_5,347.57,2025-06-30 07:06:46.330736
SKU_002550,Gadget X,WH_004,826,78,Supplier_3,183.5,2025-06-28 12:06:46.330739
SKU_002551,Tool Y,WH_004,812,38,Supplier_5,403.11,2025-07-01 19:06:46.330742
SKU_002552,Gadget X,WH_003,498,15,Supplier_12,370.36,2025-06-26 11:06:46.330745
SKU_002553,Tool Y,WH_004,676,61,Supplier_8,396.88,2025-07-03 08:06:46.330748
SKU_002554,Tool Y,WH_001,602,98,Supplier_8,322.27,2025-07-01 03:06:46.330750
SKU_002555,Device Z,WH_002,833,98,Supplier_7,192.79,2025-06-29 09:06:46.330753
SKU_002556,Widget A,WH_003,703,23,Supplier_2,177.55,2025-07-02 11:06:46.330756
SKU_002557,Gadget X,WH_003,291,26,Supplier_1,328.8,2025-07-02 14:06:46.330758
SKU_002558,Widget A,WH_004,587,89,Supplier_1,69.8,2025-07-01 23:06:46.330761
SKU_002559,Widget B,WH_001,817,37,Supplier_8,410.86,2025-07-01 13:06:46.330764
SKU_002560,Tool Y,WH_002,98,18,Supplier_17,188.32,2025-06-28 12:06:46.330767
SKU_002561,Widget B,WH_003,606,75,Supplier_5,317.03,2025-06-28 20:06:46.330769
SKU_002562,Tool Y,WH_002,180,13,Supplier_14,252.04,2025-06-30 14:06:46.330774
SKU_002563,Gadget X,WH_001,952,29,Supplier_8,262.07,2025-06-28 15:06:46.330777
SKU_002564,Widget B,WH_002,402,50,Supplier_18,370.31,2025-07-02 11:06:46.330779
SKU_002565,Device Z,WH_004,665,45,Supplier_7,315.2,2025-07-02 04:06:46.330782
SKU_002566,Widget B,WH_002,373,15,Supplier_14,128.9,2025-06-27 11:06:46.330785
SKU_002567,Tool Y,WH_003,867,74,Supplier_14,41.74,2025-06-30 19:06:46.330787
SKU_002568,Tool Y,WH_004,835,59,Supplier_6,420.92,2025-07-02 18:06:46.330790
SKU_002569,Widget A,WH_004,623,73,Supplier_3,443.02,2025-06-27 11:06:46.330793
SKU_002570,Widget B,WH_004,682,12,Supplier_14,86.43,2025-06-28 14:06:46.330796
SKU_002571,Device Z,WH_004,252,46,Supplier_14,158.19,2025-06-27 03:06:46.330798
SKU_002572,Gadget X,WH_003,894,12,Supplier_3,144.76,2025-06-29 08:06:46.330801
SKU_002573,Widget A,WH_001,862,42,Supplier_10,469.04,2025-06-29 18:06:46.330804
SKU_002574,Widget B,WH_001,121,68,Supplier_9,106.36,2025-06-28 04:06:46.330807
SKU_002575,Widget A,WH_004,441,24,Supplier_7,87.44,2025-06-28 09:06:46.330809
SKU_002576,Widget B,WH_001,716,65,Supplier_7,95.01,2025-07-03 02:06:46.330812
SKU_002577,Gadget X,WH_003,244,70,Supplier_7,366.29,2025-06-29 21:06:46.330815
SKU_002578,Gadget X,WH_001,638,77,Supplier_12,444.57,2025-07-03 02:06:46.330817
SKU_002579,Device Z,WH_001,490,88,Supplier_4,199.72,2025-07-02 16:06:46.330822
SKU_002580,Widget A,WH_003,870,80,Supplier_13,72.36,2025-07-02 01:06:46.330825
SKU_002581,Device Z,WH_001,826,77,Supplier_3,294.93,2025-06-28 04:06:46.330827
SKU_002582,Widget B,WH_004,45,71,Supplier_9,108.92,2025-06-30 02:06:46.330830
SKU_002583,Gadget X,WH_004,451,76,Supplier_13,36.75,2025-06-30 19:06:46.330833
SKU_002584,Gadget X,WH_003,295,32,Supplier_1,443.68,2025-06-30 23:06:46.330835
SKU_002585,Tool Y,WH_004,747,23,Supplier_6,436.07,2025-06-28 18:06:46.330838
SKU_002586,Tool Y,WH_004,140,15,Supplier_8,488.08,2025-06-27 22:06:46.330841
SKU_002587,Device Z,WH_004,632,42,Supplier_17,239.63,2025-06-29 16:06:46.330844
SKU_002588,Widget A,WH_004,872,18,Supplier_18,150.53,2025-06-30 01:06:46.330846
SKU_002589,Widget B,WH_004,520,21,Supplier_4,386.04,2025-06-28 11:06:46.330849
SKU_002590,Device Z,WH_001,65,60,Supplier_12,94.34,2025-07-03 08:06:46.330852
SKU_002591,Gadget X,WH_003,482,12,Supplier_16,125.43,2025-06-28 19:06:46.330854
SKU_002592,Gadget X,WH_002,308,65,Supplier_18,131.56,2025-06-30 14:06:46.330857
SKU_002593,Gadget X,WH_003,459,55,Supplier_10,476.05,2025-06-27 05:06:46.330860
SKU_002594,Widget B,WH_003,592,45,Supplier_4,366.26,2025-06-30 19:06:46.330862
SKU_002595,Device Z,WH_003,771,22,Supplier_2,71.18,2025-07-01 01:06:46.330865
SKU_002596,Widget B,WH_001,893,22,Supplier_15,50.96,2025-07-01 01:06:46.330868
SKU_002597,Gadget X,WH_003,397,67,Supplier_9,422.19,2025-06-30 03:06:46.330871
SKU_002598,Tool Y,WH_003,468,94,Supplier_15,402.13,2025-06-30 02:06:46.330873
SKU_002599,Device Z,WH_001,616,43,Supplier_5,337.14,2025-06-29 09:06:46.330876
SKU_002600,Tool Y,WH_004,391,52,Supplier_19,102.07,2025-06-27 07:06:46.330879
SKU_002601,Device Z,WH_002,96,37,Supplier_3,242.74,2025-07-01 09:06:46.330881
SKU_002602,Gadget X,WH_004,189,65,Supplier_17,303.35,2025-07-01 19:06:46.330884
SKU_002603,Tool Y,WH_003,940,56,Supplier_13,466.41,2025-07-02 11:06:46.330887
SKU_002604,Tool Y,WH_004,859,44,Supplier_3,88.86,2025-06-30 08:06:46.330890
SKU_002605,Device Z,WH_001,194,87,Supplier_4,260.15,2025-06-28 00:06:46.330892
SKU_002606,Tool Y,WH_002,957,91,Supplier_18,83.09,2025-06-28 04:06:46.330895
SKU_002607,Tool Y,WH_004,333,28,Supplier_3,224.71,2025-06-28 05:06:46.330898
SKU_002608,Gadget X,WH_003,82,92,Supplier_14,104.07,2025-06-30 06:06:46.330901
SKU_002609,Device Z,WH_002,250,60,Supplier_16,418.91,2025-06-26 20:06:46.330903
SKU_002610,Device Z,WH_003,69,29,Supplier_12,131.09,2025-06-27 19:06:46.330906
SKU_002611,Widget A,WH_004,291,38,Supplier_11,211.47,2025-07-01 01:06:46.330909
SKU_002612,Device Z,WH_004,339,81,Supplier_2,206.85,2025-06-28 09:06:46.330911
SKU_002613,Gadget X,WH_003,384,98,Supplier_1,433.82,2025-07-02 21:06:46.330914
SKU_002614,Tool Y,WH_002,699,90,Supplier_13,380.11,2025-07-01 18:06:46.330917
SKU_002615,Widget A,WH_002,457,74,Supplier_18,33.5,2025-06-28 21:06:46.330920
SKU_002616,Tool Y,WH_002,140,47,Supplier_18,38.21,2025-06-27 13:06:46.330922
SKU_002617,Device Z,WH_004,139,58,Supplier_13,277.84,2025-07-02 00:06:46.330925
SKU_002618,Widget B,WH_004,74,37,Supplier_4,216.72,2025-06-28 09:06:46.330928
SKU_002619,Tool Y,WH_003,99,42,Supplier_1,141.41,2025-06-29 22:06:46.330930
SKU_002620,Device Z,WH_003,656,22,Supplier_15,397.35,2025-07-02 14:06:46.330933
SKU_002621,Gadget X,WH_001,174,97,Supplier_17,68.67,2025-06-29 20:06:46.330936
SKU_002622,Device Z,WH_001,820,53,Supplier_6,487.16,2025-06-28 01:06:46.330939
SKU_002623,Widget A,WH_001,732,95,Supplier_5,16.93,2025-07-01 14:06:46.330941
SKU_002624,Widget B,WH_003,322,61,Supplier_1,63.52,2025-06-30 08:06:46.330944
SKU_002625,Widget B,WH_002,476,86,Supplier_16,159.1,2025-06-29 19:06:46.330947
SKU_002626,Widget B,WH_001,9,85,Supplier_14,257.03,2025-07-02 14:06:46.330949
SKU_002627,Gadget X,WH_003,45,50,Supplier_5,111.99,2025-06-26 12:06:46.330952
SKU_002628,Widget B,WH_004,850,58,Supplier_3,369.43,2025-07-02 22:06:46.330955
SKU_002629,Tool Y,WH_002,628,16,Supplier_3,181.98,2025-06-28 01:06:46.330958
SKU_002630,Gadget X,WH_001,515,45,Supplier_12,24.08,2025-06-27 00:06:46.330960
SKU_002631,Device Z,WH_004,312,35,Supplier_18,439.47,2025-06-29 06:06:46.330963
SKU_002632,Widget A,WH_002,237,36,Supplier_9,472.21,2025-07-01 12:06:46.330966
SKU_002633,Gadget X,WH_002,805,33,Supplier_17,311.19,2025-06-30 19:06:46.330968
SKU_002634,Widget A,WH_004,907,80,Supplier_17,404.24,2025-06-29 10:06:46.330971
SKU_002635,Gadget X,WH_001,30,90,Supplier_18,64.95,2025-06-27 11:06:46.330974
SKU_002636,Device Z,WH_001,509,42,Supplier_3,138.07,2025-07-01 23:06:46.330977
SKU_002637,Widget A,WH_004,129,27,Supplier_18,165.99,2025-06-29 07:06:46.330979
SKU_002638,Gadget X,WH_004,752,14,Supplier_15,480.57,2025-06-30 21:06:46.330982
SKU_002639,Widget A,WH_004,384,10,Supplier_1,258.55,2025-06-30 17:06:46.330985
SKU_002640,Widget B,WH_003,592,80,Supplier_3,8.67,2025-07-01 15:06:46.330987
SKU_002641,Widget B,WH_002,24,12,Supplier_7,193.19,2025-06-27 04:06:46.330990
SKU_002642,Widget B,WH_001,260,45,Supplier_10,8.84,2025-06-29 01:06:46.330993
SKU_002643,Tool Y,WH_001,559,44,Supplier_9,122.71,2025-06-27 20:06:46.330995
SKU_002644,Widget B,WH_004,397,60,Supplier_9,230.08,2025-06-30 15:06:46.330998
SKU_002645,Widget B,WH_002,563,21,Supplier_8,165.08,2025-06-28 15:06:46.331001
SKU_002646,Device Z,WH_004,329,24,Supplier_6,21.2,2025-06-27 17:06:46.331004
SKU_002647,Widget A,WH_002,148,13,Supplier_1,62.59,2025-06-30 15:06:46.331006
SKU_002648,Widget A,WH_004,408,65,Supplier_16,277.69,2025-06-29 18:06:46.331009
SKU_002649,Widget B,WH_004,610,25,Supplier_10,349.32,2025-06-30 19:06:46.331012
SKU_002650,Widget A,WH_002,578,15,Supplier_11,205.25,2025-06-27 05:06:46.331014
SKU_002651,Gadget X,WH_001,721,72,Supplier_12,367.08,2025-06-27 21:06:46.331017
SKU_002652,Widget B,WH_001,759,32,Supplier_3,85.85,2025-06-27 10:06:46.331020
SKU_002653,Widget B,WH_003,118,86,Supplier_6,65.42,2025-07-02 13:06:46.331023
SKU_002654,Tool Y,WH_002,433,53,Supplier_8,420.53,2025-07-02 09:06:46.331025
SKU_002655,Gadget X,WH_001,227,10,Supplier_13,172.91,2025-07-03 00:06:46.331028
SKU_002656,Widget B,WH_001,614,66,Supplier_19,218.96,2025-06-28 13:06:46.331031
SKU_002657,Widget B,WH_002,800,85,Supplier_8,474.05,2025-06-27 04:06:46.331033
SKU_002658,Widget A,WH_001,239,36,Supplier_13,214.94,2025-07-01 16:06:46.331036
SKU_002659,Widget B,WH_002,912,34,Supplier_4,6.73,2025-07-02 20:06:46.331039
SKU_002660,Widget B,WH_001,231,95,Supplier_3,469.3,2025-06-27 20:06:46.331042
SKU_002661,Widget B,WH_004,965,71,Supplier_3,11.99,2025-07-01 11:06:46.331044
SKU_002662,Widget B,WH_002,289,27,Supplier_12,332.83,2025-06-30 03:06:46.331047
SKU_002663,Tool Y,WH_002,153,89,Supplier_5,164.83,2025-06-30 10:06:46.331050
SKU_002664,Gadget X,WH_001,681,39,Supplier_6,237.84,2025-06-30 22:06:46.331052
SKU_002665,Tool Y,WH_002,158,39,Supplier_18,275.91,2025-07-01 06:06:46.331055
SKU_002666,Widget A,WH_003,624,93,Supplier_14,207.19,2025-07-02 17:06:46.331058
SKU_002667,Device Z,WH_003,562,56,Supplier_5,388.31,2025-07-01 06:06:46.331061
SKU_002668,Widget B,WH_002,475,31,Supplier_11,465.7,2025-06-28 01:06:46.331063
SKU_002669,Widget A,WH_003,547,51,Supplier_9,47.77,2025-07-02 22:06:46.331066
SKU_002670,Device Z,WH_001,12,43,Supplier_17,401.13,2025-06-30 13:06:46.331069
SKU_002671,Widget B,WH_001,852,72,Supplier_12,68.69,2025-06-28 08:06:46.331071
SKU_002672,Widget B,WH_002,506,13,Supplier_1,44.74,2025-06-27 15:06:46.331074
SKU_002673,Device Z,WH_001,217,40,Supplier_1,478.14,2025-06-30 09:06:46.331077
SKU_002674,Tool Y,WH_001,754,60,Supplier_4,247.2,2025-06-26 13:06:46.331080
SKU_002675,Device Z,WH_003,734,59,Supplier_18,80.54,2025-07-01 12:06:46.331082
SKU_002676,Device Z,WH_001,719,23,Supplier_17,287.13,2025-07-03 03:06:46.331085
SKU_002677,Gadget X,WH_001,990,17,Supplier_12,135.3,2025-07-03 03:06:46.331088
SKU_002678,Widget B,WH_003,780,78,Supplier_12,234.83,2025-06-29 14:06:46.331090
SKU_002679,Widget B,WH_004,221,17,Supplier_5,314.21,2025-06-30 08:06:46.331093
SKU_002680,Tool Y,WH_002,287,20,Supplier_1,435.29,2025-06-30 17:06:46.331096
SKU_002681,Tool Y,WH_002,900,38,Supplier_19,6.53,2025-07-01 19:06:46.331099
SKU_002682,Gadget X,WH_004,523,64,Supplier_7,111.0,2025-06-30 03:06:46.331101
SKU_002683,Gadget X,WH_003,486,94,Supplier_15,52.65,2025-06-30 18:06:46.331104
SKU_002684,Gadget X,WH_003,698,48,Supplier_14,53.06,2025-06-28 18:06:46.331107
SKU_002685,Tool Y,WH_001,680,22,Supplier_3,473.16,2025-06-30 10:06:46.331110
SKU_002686,Device Z,WH_001,804,73,Supplier_5,468.36,2025-07-02 13:06:46.331113
SKU_002687,Widget B,WH_002,323,58,Supplier_6,375.91,2025-06-30 04:06:46.331116
SKU_002688,Widget B,WH_002,617,28,Supplier_11,323.32,2025-06-30 17:06:46.331118
SKU_002689,Widget A,WH_003,175,76,Supplier_19,424.75,2025-07-01 20:06:46.331121
SKU_002690,Tool Y,WH_001,938,92,Supplier_2,33.91,2025-06-28 21:06:46.331124
SKU_002691,Tool Y,WH_003,860,61,Supplier_12,64.15,2025-06-26 13:06:46.331126
SKU_002692,Gadget X,WH_004,40,87,Supplier_14,161.97,2025-07-02 23:06:46.331129
SKU_002693,Widget A,WH_002,823,80,Supplier_9,417.08,2025-06-26 15:06:46.331132
SKU_002694,Widget A,WH_002,324,29,Supplier_16,238.76,2025-07-01 12:06:46.331135
SKU_002695,Tool Y,WH_003,760,63,Supplier_17,254.27,2025-06-30 18:06:46.331137
SKU_002696,Gadget X,WH_001,266,95,Supplier_17,118.49,2025-07-02 20:06:46.331140
SKU_002697,Widget B,WH_001,733,14,Supplier_2,325.95,2025-07-02 08:06:46.331143
SKU_002698,Gadget X,WH_004,392,88,Supplier_10,444.48,2025-06-28 02:06:46.331145
SKU_002699,Widget B,WH_004,112,71,Supplier_11,168.11,2025-07-01 13:06:46.331148
SKU_002700,Tool Y,WH_004,283,26,Supplier_3,311.5,2025-06-30 07:06:46.331151
SKU_002701,Gadget X,WH_003,789,62,Supplier_2,169.31,2025-06-28 13:06:46.331154
SKU_002702,Widget A,WH_002,202,46,Supplier_4,397.4,2025-06-27 01:06:46.331156
SKU_002703,Device Z,WH_003,852,28,Supplier_8,240.11,2025-06-30 12:06:46.331159
SKU_002704,Widget A,WH_003,773,19,Supplier_19,173.04,2025-07-01 10:06:46.331162
SKU_002705,Widget B,WH_001,793,53,Supplier_18,212.92,2025-06-29 14:06:46.331165
SKU_002706,Tool Y,WH_004,143,58,Supplier_1,50.16,2025-07-01 07:06:46.331167
SKU_002707,Gadget X,WH_002,242,98,Supplier_2,433.73,2025-06-28 13:06:46.331170
SKU_002708,Tool Y,WH_004,781,46,Supplier_8,479.24,2025-06-26 13:06:46.331173
SKU_002709,Tool Y,WH_004,34,67,Supplier_10,241.32,2025-07-02 00:06:46.331175
SKU_002710,Widget B,WH_004,809,24,Supplier_19,114.56,2025-06-29 13:06:46.331178
SKU_002711,Tool Y,WH_002,52,29,Supplier_7,334.0,2025-06-29 01:06:46.331181
SKU_002712,Gadget X,WH_001,502,64,Supplier_17,228.93,2025-06-27 22:06:46.331183
SKU_002713,Widget A,WH_002,355,22,Supplier_3,129.89,2025-06-26 18:06:46.331186
SKU_002714,Tool Y,WH_002,149,29,Supplier_15,24.02,2025-06-30 21:06:46.331189
SKU_002715,Gadget X,WH_001,436,52,Supplier_4,445.4,2025-07-02 04:06:46.331192
SKU_002716,Gadget X,WH_002,449,91,Supplier_17,399.38,2025-06-28 13:06:46.331194
SKU_002717,Widget B,WH_002,524,50,Supplier_11,415.36,2025-07-01 15:06:46.331197
SKU_002718,Tool Y,WH_003,266,57,Supplier_6,222.72,2025-06-27 04:06:46.331200
SKU_002719,Widget B,WH_002,907,65,Supplier_17,377.86,2025-07-02 01:06:46.331202
SKU_002720,Widget A,WH_003,608,77,Supplier_10,292.71,2025-06-26 21:06:46.331205
SKU_002721,Widget A,WH_003,85,97,Supplier_1,190.51,2025-06-29 06:06:46.331208
SKU_002722,Gadget X,WH_003,308,53,Supplier_18,422.16,2025-06-28 09:06:46.331211
SKU_002723,Tool Y,WH_004,264,82,Supplier_14,499.38,2025-07-01 10:06:46.331213
SKU_002724,Gadget X,WH_001,491,56,Supplier_19,450.14,2025-07-02 16:06:46.331216
SKU_002725,Tool Y,WH_004,582,59,Supplier_18,389.22,2025-07-02 04:06:46.331219
SKU_002726,Widget B,WH_001,16,41,Supplier_1,375.02,2025-07-01 09:06:46.331222
SKU_002727,Widget A,WH_002,188,63,Supplier_1,326.87,2025-06-27 23:06:46.331224
SKU_002728,Widget A,WH_003,521,48,Supplier_9,427.54,2025-07-02 00:06:46.331227
SKU_002729,Widget B,WH_004,165,94,Supplier_14,249.08,2025-06-28 01:06:46.331230
SKU_002730,Device Z,WH_002,890,67,Supplier_3,94.96,2025-06-30 13:06:46.331232
SKU_002731,Device Z,WH_004,550,70,Supplier_12,385.18,2025-07-01 18:06:46.331235
SKU_002732,Device Z,WH_002,877,81,Supplier_17,460.16,2025-06-27 20:06:46.331238
SKU_002733,Tool Y,WH_004,344,92,Supplier_17,173.97,2025-06-28 10:06:46.331241
SKU_002734,Widget B,WH_002,218,28,Supplier_2,392.58,2025-06-30 13:06:46.331243
SKU_002735,Tool Y,WH_002,93,78,Supplier_6,140.49,2025-07-01 05:06:46.331246
SKU_002736,Tool Y,WH_004,157,31,Supplier_1,471.59,2025-06-26 20:06:46.331249
SKU_002737,Widget B,WH_002,874,44,Supplier_12,343.31,2025-06-26 12:06:46.331251
SKU_002738,Tool Y,WH_003,33,19,Supplier_4,286.79,2025-06-27 17:06:46.331254
SKU_002739,Widget B,WH_003,800,24,Supplier_16,391.04,2025-06-27 05:06:46.331257
SKU_002740,Device Z,WH_003,415,11,Supplier_11,407.55,2025-06-30 11:06:46.331259
SKU_002741,Device Z,WH_003,505,31,Supplier_10,446.72,2025-07-01 21:06:46.331262
SKU_002742,Tool Y,WH_001,489,92,Supplier_8,451.05,2025-07-02 01:06:46.331265
SKU_002743,Widget A,WH_004,523,21,Supplier_2,31.08,2025-07-03 04:06:46.331267
SKU_002744,Widget B,WH_003,232,71,Supplier_8,65.84,2025-06-29 01:06:46.331270
SKU_002745,Gadget X,WH_003,598,54,Supplier_1,413.9,2025-06-27 05:06:46.331273
SKU_002746,Gadget X,WH_003,604,67,Supplier_7,473.3,2025-06-30 13:06:46.331276
SKU_002747,Tool Y,WH_001,106,29,Supplier_14,157.3,2025-06-27 03:06:46.331278
SKU_002748,Widget A,WH_004,192,60,Supplier_4,9.26,2025-06-26 18:06:46.331281
SKU_002749,Widget B,WH_002,467,16,Supplier_17,164.74,2025-07-03 04:06:46.331284
SKU_002750,Device Z,WH_001,521,33,Supplier_2,194.52,2025-07-02 23:06:46.331287
SKU_002751,Tool Y,WH_003,636,76,Supplier_2,381.71,2025-06-28 15:06:46.331289
SKU_002752,Widget B,WH_003,786,79,Supplier_8,28.55,2025-06-26 12:06:46.331292
SKU_002753,Widget B,WH_001,278,62,Supplier_7,110.26,2025-07-01 01:06:46.331295
SKU_002754,Widget B,WH_004,127,43,Supplier_8,447.51,2025-06-29 19:06:46.331297
SKU_002755,Widget A,WH_004,340,42,Supplier_17,81.64,2025-06-27 01:06:46.331300
SKU_002756,Widget B,WH_002,696,32,Supplier_17,380.83,2025-06-29 05:06:46.331303
SKU_002757,Widget A,WH_001,874,67,Supplier_7,183.85,2025-06-27 09:06:46.331306
SKU_002758,Widget A,WH_004,866,77,Supplier_5,333.02,2025-07-03 07:06:46.331309
SKU_002759,Widget B,WH_001,58,78,Supplier_15,41.55,2025-06-27 10:06:46.331311
SKU_002760,Device Z,WH_004,991,89,Supplier_2,146.85,2025-06-30 18:06:46.331314
SKU_002761,Widget B,WH_004,181,49,Supplier_11,215.27,2025-06-26 23:06:46.331317
SKU_002762,Device Z,WH_003,585,56,Supplier_17,429.32,2025-06-29 11:06:46.331320
SKU_002763,Tool Y,WH_004,513,52,Supplier_13,283.93,2025-06-30 15:06:46.331322
SKU_002764,Gadget X,WH_004,242,70,Supplier_4,27.39,2025-06-28 11:06:46.331325
SKU_002765,Tool Y,WH_001,227,51,Supplier_18,401.92,2025-07-02 04:06:46.331328
SKU_002766,Widget A,WH_004,559,71,Supplier_14,31.99,2025-07-01 17:06:46.331331
SKU_002767,Tool Y,WH_004,517,76,Supplier_19,467.51,2025-07-02 22:06:46.331333
SKU_002768,Gadget X,WH_001,554,64,Supplier_3,109.8,2025-06-28 03:06:46.331336
SKU_002769,Gadget X,WH_004,144,58,Supplier_4,246.52,2025-06-29 18:06:46.331339
SKU_002770,Device Z,WH_001,126,58,Supplier_9,40.78,2025-06-29 15:06:46.331341
SKU_002771,Tool Y,WH_001,334,87,Supplier_14,283.05,2025-06-30 02:06:46.331344
SKU_002772,Widget A,WH_001,757,42,Supplier_17,251.13,2025-06-29 02:06:46.331347
SKU_002773,Widget A,WH_001,931,37,Supplier_2,208.07,2025-06-30 00:06:46.331350
SKU_002774,Device Z,WH_003,407,66,Supplier_14,22.61,2025-06-29 06:06:46.331353
SKU_002775,Device Z,WH_003,120,50,Supplier_16,440.07,2025-06-29 05:06:46.331355
SKU_002776,Tool Y,WH_003,743,88,Supplier_19,402.31,2025-06-27 22:06:46.331358
SKU_002777,Device Z,WH_003,887,13,Supplier_16,318.35,2025-07-02 22:06:46.331361
SKU_002778,Gadget X,WH_001,700,29,Supplier_11,288.25,2025-07-02 05:06:46.331363
SKU_002779,Widget A,WH_001,284,98,Supplier_14,349.0,2025-07-01 09:06:46.331366
SKU_002780,Gadget X,WH_001,241,44,Supplier_7,76.28,2025-07-02 05:06:46.331369
SKU_002781,Widget B,WH_001,77,62,Supplier_5,466.66,2025-07-01 11:06:46.331371
SKU_002782,Gadget X,WH_003,569,48,Supplier_8,145.91,2025-07-01 02:06:46.331374
SKU_002783,Widget A,WH_004,449,62,Supplier_17,329.96,2025-06-29 22:06:46.331377
SKU_002784,Widget B,WH_003,469,95,Supplier_14,305.34,2025-06-28 10:06:46.331380
SKU_002785,Tool Y,WH_001,180,19,Supplier_10,320.12,2025-07-03 07:06:46.331382
SKU_002786,Widget B,WH_001,581,89,Supplier_12,440.08,2025-06-27 09:06:46.331385
SKU_002787,Device Z,WH_004,264,96,Supplier_5,151.48,2025-07-02 22:06:46.331388
SKU_002788,Widget A,WH_001,715,92,Supplier_8,375.73,2025-07-03 06:06:46.331390
SKU_002789,Device Z,WH_004,681,74,Supplier_12,301.2,2025-07-01 15:06:46.331393
SKU_002790,Gadget X,WH_001,294,10,Supplier_4,42.65,2025-06-26 20:06:46.331396
SKU_002791,Tool Y,WH_004,964,62,Supplier_13,210.01,2025-06-29 13:06:46.331399
SKU_002792,Widget A,WH_002,889,55,Supplier_17,419.79,2025-06-26 18:06:46.331401
SKU_002793,Tool Y,WH_002,246,35,Supplier_5,161.1,2025-06-30 04:06:46.331404
SKU_002794,Widget A,WH_002,423,11,Supplier_6,243.72,2025-06-27 00:06:46.331407
